name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
162            23263  414250  0.3904E+01 -0.6185E+02  0.4672E+02 -0.1513E+02  0.9276E+00
162            22028  410359  0.3972E+01 -0.4134E+02  0.4661E+02  0.5274E+01  0.8802E+00
162            22007  405387  0.3922E+01 -0.7475E+01  0.4599E+02  0.3852E+02  0.7894E+00
105            24197  399263  0.1054E+01  0.1655E+03  0.4413E+02  0.2096E+03  0.3917E+00
162            21932  400503  0.3861E+01  0.2208E+02  0.4415E+02  0.6624E+02  0.6611E+00
159            19436  394843  0.2364E+01  0.1363E+03  0.4362E+02  0.1799E+03  0.5102E+00
162            20554  397117  0.2912E+01  0.3916E+02  0.4276E+02  0.8191E+02  0.5872E+00
169            20291  393622  0.2199E+01  0.1324E+03  0.4186E+02  0.1742E+03  0.4644E+00
169            21713  390085  0.3159E+01  0.5709E+02  0.3810E+02  0.9519E+02  0.4486E+00
169            22007  385387  0.3192E+01  0.6402E+02  0.3530E+02  0.9932E+02  0.3968E+00
169            21503  381457  0.2566E+01  0.5780E+02  0.3204E+02  0.8984E+02  0.3506E+00
66             23239  372035  0.3138E+00  0.7182E+02  0.2548E+02  0.9730E+02  0.1865E+00
190            27713  840657  0.3156E-04  0.9428E+00  0.4512E+01  0.5455E+01  0.6624E-01
190            26530  837631  0.3306E-04  0.9703E+00  0.4593E+01  0.5563E+01  0.6816E-01
190            26337  832887  0.3666E-04  0.1021E+01  0.4749E+01  0.5770E+01  0.7183E-01
190            26337  827887  0.4069E-04  0.1080E+01  0.4925E+01  0.6005E+01  0.7600E-01
190            26337  822887  0.4551E-04  0.1142E+01  0.5107E+01  0.6249E+01  0.8050E-01
190            26337  817887  0.5075E-04  0.1209E+01  0.5291E+01  0.6499E+01  0.8506E-01
190            26337  812887  0.5736E-04  0.1281E+01  0.5495E+01  0.6776E+01  0.9043E-01
190            26337  807887  0.6435E-04  0.1358E+01  0.5703E+01  0.7061E+01  0.9594E-01
190            26337  802887  0.7290E-04  0.1439E+01  0.5918E+01  0.7357E+01  0.1017E+00
190            26337  797887  0.8246E-04  0.1528E+01  0.6146E+01  0.7674E+01  0.1082E+00
190            26337  792887  0.9399E-04  0.1622E+01  0.6381E+01  0.8002E+01  0.1150E+00
190            26337  787887  0.1064E-03  0.1721E+01  0.6615E+01  0.8336E+01  0.1220E+00
190            26337  782887  0.1207E-03  0.1832E+01  0.6945E+01  0.8777E+01  0.1339E+00
190            26337  777887  0.1368E-03  0.1946E+01  0.7197E+01  0.9143E+01  0.1423E+00
190            26337  772887  0.1556E-03  0.2067E+01  0.7464E+01  0.9531E+01  0.1514E+00
190            26337  767887  0.1758E-03  0.2194E+01  0.7739E+01  0.9932E+01  0.1612E+00
190            26335  762890  0.1993E-03  0.2327E+01  0.8028E+01  0.1036E+02  0.1718E+00
190            25205  758919  0.2167E-03  0.2428E+01  0.8226E+01  0.1065E+02  0.1799E+00
162            26979  417269  0.3964E+01 -0.6897E+02  0.4724E+02 -0.2172E+02  0.9382E+00
162            26337  412887  0.4113E+01 -0.3910E+02  0.4716E+02  0.8068E+01  0.8660E+00
162            26337  407887  0.3962E+01 -0.7338E+01  0.4596E+02  0.3862E+02  0.7681E+00
105            27504  400902  0.7226E+00  0.2183E+03  0.4617E+02  0.2644E+03  0.3687E+00
162            26268  403006  0.3775E+01  0.2168E+02  0.4308E+02  0.6476E+02  0.6343E+00
105            25702  399767  0.7311E+00  0.2139E+03  0.4535E+02  0.2593E+03  0.3548E+00
162            25090  400050  0.2470E+01  0.5682E+02  0.4109E+02  0.9791E+02  0.5323E+00
169            25331  386908  0.2686E+01  0.6101E+02  0.3338E+02  0.9439E+02  0.3489E+00
169            26403  383195  0.2484E+01  0.5852E+02  0.3041E+02  0.8893E+02  0.3161E+00
66             24359  372144  0.2856E+00  0.3823E+02  0.2156E+02  0.5978E+02  0.1655E+00
190            31961  843490  0.3146E-04  0.9242E+00  0.4468E+01  0.5392E+01  0.6462E-01
190            30742  840276  0.3303E-04  0.9539E+00  0.4559E+01  0.5513E+01  0.6685E-01
190            30667  835387  0.3647E-04  0.1005E+01  0.4718E+01  0.5723E+01  0.7038E-01
190            30667  830387  0.4075E-04  0.1062E+01  0.4895E+01  0.5957E+01  0.7453E-01
190            30667  825387  0.4541E-04  0.1123E+01  0.5074E+01  0.6197E+01  0.7878E-01
