name	x-coord	y-coord	conc.	dry_dep.	wet_dep.	tot.dep.	conc.
201	255158	608807	0.2485E-05	0.1566E-03	0.9251E-03	0.1082E-02	0.1664E-05
202	256897	607996	0.2544E-05	0.1639E-03	0.9336E-03	0.1098E-02	0.1622E-05
201	255117	607594	0.2525E-05	0.1629E-03	0.9381E-03	0.1101E-02	0.1671E-05
202	256042	605171	0.2542E-05	0.1728E-03	0.9612E-03	0.1134E-02	0.1730E-05
202	256533	600524	0.2631E-05	0.1953E-03	0.9849E-03	0.1180E-02	0.1684E-05
202	257118	596743	0.2604E-05	0.2112E-03	0.1020E-02	0.1231E-02	0.1855E-05
143	254691	497888	0.4819E-05	0.9566E-03	0.1487E-02	0.2444E-02	0.1663E-05
143	255997	495510	0.4629E-05	0.8130E-03	0.1461E-02	0.2274E-02	0.1626E-05
4	257031	488994	0.4616E-05	0.5366E-03	0.1393E-02	0.1929E-02	0.1551E-05
143	254395	492645	0.4741E-05	0.7726E-03	0.1433E-02	0.2205E-02	0.1671E-05
95	256415	485086	0.4535E-05	0.6547E-03	0.1394E-02	0.2049E-02	0.1617E-05
101	255299	477952	0.4604E-05	0.1033E-02	0.1445E-02	0.2477E-02	0.1594E-05
101	255172	477503	0.4558E-05	0.1023E-02	0.1439E-02	0.2462E-02	0.1605E-05
173	256449	463624	0.4587E-05	0.7005E-03	0.1407E-02	0.2107E-02	0.1469E-05
173	256487	462278	0.4461E-05	0.8072E-03	0.1391E-02	0.2198E-02	0.1425E-05
202	258512	602200	0.2623E-05	0.1853E-03	0.9787E-03	0.1164E-02	0.1679E-05
202	259695	597640	0.2642E-05	0.1982E-03	0.1008E-02	0.1206E-02	0.1785E-05
202	260657	594562	0.2606E-05	0.2081E-03	0.1009E-02	0.1217E-02	0.1817E-05
143	258511	495849	0.4545E-05	0.7007E-03	0.1428E-02	0.2129E-02	0.1622E-05
143	258546	494292	0.4464E-05	0.7908E-03	0.1369E-02	0.2160E-02	0.1599E-05
4	259685	489151	0.4265E-05	0.1012E-02	0.1342E-02	0.2354E-02	0.1544E-05
89	262025	482723	0.4260E-05	0.7370E-03	0.1325E-02	0.2062E-02	0.1488E-05
89	261795	479948	0.4220E-05	0.6193E-03	0.1311E-02	0.1930E-02	0.1419E-05
1	261890	467687	0.4306E-05	0.6015E-03	0.1326E-02	0.1927E-02	0.1432E-05
202	264253	593851	0.2439E-05	0.2243E-03	0.1006E-02	0.1230E-02	0.1886E-05
202	264936	592350	0.2448E-05	0.2027E-03	0.9936E-03	0.1196E-02	0.1912E-05
8	265529	523995	0.3816E-05	0.5072E-03	0.1256E-02	0.1763E-02	0.1665E-05
8	264887	521205	0.3907E-05	0.7433E-03	0.1290E-02	0.2033E-02	0.1747E-05
12	265056	495094	0.4081E-05	0.8821E-03	0.1289E-02	0.2171E-02	0.1568E-05
36	266279	485612	0.3980E-05	0.7014E-03	0.1253E-02	0.1955E-02	0.1427E-05
89	263159	484031	0.4109E-05	0.7756E-03	0.1289E-02	0.2065E-02	0.1467E-05
36	266409	480188	0.4191E-05	0.5964E-03	0.1277E-02	0.1873E-02	0.1303E-05
89	263002	479538	0.4130E-05	0.7283E-03	0.1296E-02	0.2025E-02	0.1469E-05
36	266187	474900	0.4165E-05	0.6130E-03	0.1257E-02	0.1870E-02	0.1192E-05
89	264188	477776	0.4199E-05	0.5464E-03	0.1280E-02	0.1826E-02	0.1308E-05
36	265180	472468	0.4009E-05	0.6934E-03	0.1274E-02	0.1967E-02	0.1353E-05
202	268940	592821	0.2318E-05	0.2318E-03	0.9839E-03	0.1216E-02	0.1977E-05
202	269523	588177	0.2372E-05	0.1897E-03	0.9888E-03	0.1178E-02	0.2005E-05
98	271112	558766	0.3354E-05	0.6189E-03	0.1091E-02	0.1709E-02	0.1745E-05
8	267270	522804	0.3622E-05	0.4090E-03	0.1314E-02	0.1724E-02	0.1712E-05
8	267599	520173	0.3769E-05	0.4628E-03	0.1294E-02	0.1756E-02	0.1656E-05
36	268971	486848	0.3991E-05	0.5170E-03	0.1241E-02	0.1758E-02	0.1372E-05
36	267051	483374	0.3828E-05	0.8953E-03	0.1234E-02	0.2129E-02	0.1435E-05
36	266805	477746	0.4102E-05	0.5489E-03	0.1252E-02	0.1801E-02	0.1261E-05
36	267885	474077	0.4073E-05	0.5189E-03	0.1238E-02	0.1757E-02	0.1216E-05
202	272990	594276	0.2298E-05	0.1977E-03	0.9469E-03	0.1145E-02	0.1816E-05
202	273140	590386	0.2310E-05	0.1835E-03	0.9572E-03	0.1141E-02	0.1908E-05
202	273315	586157	0.2346E-05	0.1975E-03	0.9679E-03	0.1165E-02	0.1912E-05
98	271340	558737	0.3417E-05	0.6293E-03	0.1097E-02	0.1726E-02	0.1707E-05
202	275164	592599	0.2269E-05	0.1517E-03	0.9306E-03	0.1082E-02	0.1894E-05
202	275709	587520	0.2367E-05	0.1899E-03	0.9400E-03	0.1130E-02	0.1773E-05
202	276275	584912	0.2332E-05	0.2437E-03	0.9164E-03	0.1160E-02	0.1804E-05
	
190	-10893	724690	0.2211E-06	0.6841E-04	0.5851E-03	0.6535E-03	0.5049E-05
190	-11789	720123	0.2609E-06	0.7089E-04	0.5822E-03	0.6531E-03	0.5019E-05
190	-13625	716559	0.2221E-06	0.7078E-04	0.6020E-03	0.6728E-03	0.5253E-05
191	-12679	703413	0.2616E-06	0.7862E-04	0.6386E-03	0.7172E-03	0.5643E-05
191	-12290	700436	0.2883E-06	0.8199E-04	0.6559E-03	0.7379E-03	0.5750E-05
191	-12027	695458	0.3737E-06	0.8894E-04	0.6753E-03	0.7642E-03	0.5801E-05
191	-11751	690473	0.3965E-06	0.9194E-04	0.6791E-03	0.7710E-03	0.5893E-05
191	-11473	685496	0.4083E-06	0.9558E-04	0.7088E-03	0.8044E-03	0.6171E-05
191	-11188	680535	0.3784E-06	0.9678E-04	0.7360E-03	0.8328E-03	0.6505E-05
191	-10885	675621	0.3676E-06	0.9816E-04	0.7414E-03	0.8396E-03	0.6696E-05
191	-10543	670662	0.5657E-06	-0.5675E-03	0.7686E-03	0.2011E-03	0.6958E-05
191	-10083	665526	0.7061E-06	-0.6923E-03	0.7946E-03	0.1024E-03	0.7092E-05
190	-6444	737142	0.1775E-06	0.6348E-04	0.5669E-03	0.6304E-03	0.4873E-05
190	-7328	732560	0.2015E-06	0.6629E-04	0.5817E-03	0.6480E-03	0.4972E-05
190	-8099	727808	0.1947E-06	0.6666E-04	0.5830E-03	0.6497E-03	0.5057E-05
190	-8758	723288	0.2286E-06	0.6970E-04	0.5927E-03	0.6624E-03	0.5112E-05
190	-9853	719931	0.2443E-06	0.7166E-04	0.6027E-03	0.6744E-03	0.5186E-05
191	-8325	702221	0.3192E-06	0.8380E-04	0.6655E-03	0.7493E-03	0.5736E-05
191	-8304	697887	0.3680E-06	0.8792E-04	0.6721E-03	0.7600E-03	0.5766E-05
191	-8304	692887	0.5002E-06	0.9879E-04	0.6976E-03	0.7964E-03	0.5806E-05
191	-8304	687887	0.4021E-06	0.9529E-04	0.7166E-03	0.8119E-03	0.6187E-05
191	-8304	682887	0.4462E-06	0.9900E-04	0.7271E-03	0.8261E-03	0.6286E-05
191	-8304	677887	0.4325E-06	0.1014E-03	0.7534E-03	0.8548E-03	0.6607E-05
191	-8304	672887	0.5692E-06	-0.5685E-03	0.7833E-03	0.2148E-03	0.6992E-05
191	-8221	667893	0.6985E-06	-0.6790E-03	0.7854E-03	0.1064E-03	0.7002E-05
191	-7972	662945	0.7073E-06	-0.6455E-03	0.8156E-03	0.1701E-03	0.7323E-05
191	-7639	657982	0.6387E-06	-0.5441E-03	0.8509E-03	0.3068E-03	0.7812E-05
191	-7675	654994	0.8349E-06	-0.6936E-03	0.8430E-03	0.1494E-03	0.7613E-05
190	-1693	754909	0.1542E-06	0.5846E-04	0.5350E-03	0.5934E-03	0.4541E-05
190	-2454	749971	0.1618E-06	0.5958E-04	0.5379E-03	0.5974E-03	0.4603E-05
190	-3117	745178	0.2672E-06	0.6592E-04	0.5469E-03	0.6128E-03	0.4507E-05
190	-3716	740305	0.2614E-06	0.6721E-04	0.5617E-03	0.6289E-03	0.4655E-05
190	-3974	735387	0.1966E-06	0.6539E-04	0.5746E-03	0.6400E-03	0.4910E-05
190	-3974	730387	0.2105E-06	0.6809E-04	0.5931E-03	0.6612E-03	0.5069E-05
190	-4987	726348	0.1909E-06	0.6861E-04	0.6072E-03	0.6758E-03	0.5240E-05
191	-4038	703250	0.3762E-06	0.8792E-04	0.6819E-03	0.7698E-03	0.5727E-05
191	-3974	700387	0.3626E-06	0.8819E-04	0.6858E-03	0.7740E-03	0.5828E-05
191	-3974	695387	0.3443E-06	0.9034E-04	0.7096E-03	0.8000E-03	0.6102E-05
191	-3974	690387	0.3674E-06	0.9405E-04	0.7335E-03	0.8276E-03	0.6305E-05
191	-3974	685387	0.3530E-06	0.9563E-04	0.7468E-03	0.8424E-03	0.6534E-05
191	-3974	680387	0.3515E-06	0.9901E-04	0.7740E-03	0.8730E-03	0.6843E-05
191	-3974	675387	0.3931E-06	0.1036E-03	0.7984E-03	0.9020E-03	0.7036E-05
191	-3974	670387	0.5979E-06	-0.5772E-03	0.8065E-03	0.2292E-03	0.7197E-05
191	-3974	665387	0.7311E-06	-0.6916E-03	0.8324E-03	0.1408E-03	0.7356E-05
191	-3974	660387	0.7817E-06	-0.7015E-03	0.8632E-03	0.1617E-03	0.7656E-05
191	-3947	656007	0.6800E-06	-0.5736E-03	0.8745E-03	0.3010E-03	0.8009E-05
190	2957	772655	0.1483E-06	0.4718E-04	0.5186E-03	0.5658E-03	0.4091E-05
190	2050	767368	0.1775E-06	0.4924E-04	0.5262E-03	0.5754E-03	0.4139E-05
190	1369	762644	0.1493E-06	0.5583E-04	0.5119E-03	0.5678E-03	0.4347E-05
190	731	757769	0.1799E-06	0.5881E-04	0.5259E-03	0.5847E-03	0.4418E-05
190	357	752887	0.1913E-06	0.6104E-04	0.5408E-03	0.6018E-03	0.4540E-05
190	356	747887	0.2040E-06	0.6320E-04	0.5551E-03	0.6183E-03	0.4657E-05
190	356	742887	0.1977E-06	0.6399E-04	0.5638E-03	0.6278E-03	0.4777E-05
190	356	737887	0.1835E-06	0.6571E-04	0.5899E-03	0.6556E-03	0.5005E-05
190	41	733157	0.2262E-06	0.6943E-04	0.6024E-03	0.6719E-03	0.5071E-05
190	-1291	729422	0.2285E-06	0.6979E-04	0.5992E-03	0.6690E-03	0.5098E-05
191	331	702076	0.4015E-06	0.9091E-04	0.6958E-03	0.7867E-03	0.5816E-05
191	356	697887	0.4583E-06	0.9650E-04	0.7175E-03	0.8140E-03	0.5922E-05
191	356	692887	0.4191E-06	0.9718E-04	0.7449E-03	0.8421E-03	0.6250E-05
191	356	687887	0.3909E-06	0.9722E-04	0.7525E-03	0.8497E-03	0.6471E-05
191	356	682887	0.4163E-06	0.1024E-03	0.7853E-03	0.8877E-03	0.6764E-05
191	356	677887	0.4147E-06	0.1053E-03	0.8142E-03	0.9196E-03	0.7060E-05
191	356	672887	0.6654E-06	-0.6470E-03	0.8225E-03	0.1755E-03	0.7174E-05
191	356	667887	0.8736E-06	-0.8262E-03	0.8474E-03	0.2121E-04	0.7229E-05
191	356	662887	0.9255E-06	-0.8279E-03	0.8781E-03	0.5021E-04	0.7504E-05
191	356	657887	0.9184E-06	-0.7819E-03	0.8924E-03	0.1104E-03	0.7794E-05
191	431	654767	0.1136E-05	-0.9421E-03	0.9273E-03	-0.1483E-04	0.7894E-05
159	1788	395449	0.2643E-04	-0.6167E-03	0.2157E-02	0.1540E-02	0.2249E-04
159	1739	393617	0.2643E-04	-0.4268E-03	0.2138E-02	0.1711E-02	0.2264E-04
190	6587	784792	0.1564E-06	0.4627E-04	0.5034E-03	0.5497E-03	0.3907E-05
190	5898	780094	0.1576E-06	0.4714E-04	0.5129E-03	0.5600E-03	0.4005E-05
190	5229	775224	0.1483E-06	0.4745E-04	0.5235E-03	0.5709E-03	0.4091E-05
190	4736	770381	0.1555E-06	0.4825E-04	0.5270E-03	0.5752E-03	0.4156E-05
190	4686	765387	0.1881E-06	0.5049E-04	0.5365E-03	0.5870E-03	0.4209E-05
190	4686	760387	0.1908E-06	0.5177E-04	0.5516E-03	0.6033E-03	0.4347E-05
190	4686	755387	0.2307E-06	0.5531E-04	0.5703E-03	0.6256E-03	0.4436E-05
190	4686	750387	0.2064E-06	0.6308E-04	0.5532E-03	0.6163E-03	0.4629E-05
190	4686	745387	0.2218E-06	0.6558E-04	0.5699E-03	0.6355E-03	0.4749E-05
190	4686	740387	0.2268E-06	0.6793E-04	0.5904E-03	0.6583E-03	0.4910E-05
190	3854	736202	0.1993E-06	0.6861E-04	0.6126E-03	0.6812E-03	0.5150E-05
191	4610	703102	0.3803E-06	0.9166E-04	0.7182E-03	0.8099E-03	0.5993E-05
191	4686	700387	0.4451E-06	0.9712E-04	0.7359E-03	0.8330E-03	0.6032E-05
191	4686	695387	0.4310E-06	0.9900E-04	0.7598E-03	0.8588E-03	0.6294E-05
191	4686	690387	0.4470E-06	0.1005E-03	0.7648E-03	0.8654E-03	0.6411E-05
191	4686	685387	0.4333E-06	0.1035E-03	0.8001E-03	0.9036E-03	0.6767E-05
191	4686	680387	0.4683E-06	0.1083E-03	0.8282E-03	0.9365E-03	0.7011E-05
191	4686	675387	0.4765E-06	0.1109E-03	0.8372E-03	0.9481E-03	0.7202E-05
191	4686	670387	0.7284E-06	-0.7035E-03	0.8691E-03	0.1656E-03	0.7481E-05
191	4686	665387	0.9927E-06	-0.9443E-03	0.9126E-03	-0.3171E-04	0.7605E-05
191	4686	660387	0.1113E-05	-0.1013E-02	0.9117E-03	-0.1009E-03	0.7632E-05
191	4703	655817	0.1156E-05	-0.1013E-02	0.9507E-03	-0.6206E-04	0.8013E-05
159	6076	398315	0.2932E-04	-0.7206E-03	0.2264E-02	0.1544E-02	0.2360E-04
159	4829	395187	0.2814E-04	-0.5381E-03	0.2157E-02	0.1619E-02	0.2245E-04
159	5252	391155	0.3066E-04	-0.2203E-03	0.2071E-02	0.1851E-02	0.1887E-04
190	11196	802308	0.7661E-07	0.3950E-04	0.4746E-03	0.5141E-03	0.3742E-05
190	10446	797499	0.9116E-07	0.4132E-04	0.4859E-03	0.5272E-03	0.3817E-05
190	9753	792686	0.9727E-07	0.4258E-04	0.4973E-03	0.5399E-03	0.3911E-05
190	9181	787844	0.1113E-06	0.4434E-04	0.5091E-03	0.5535E-03	0.3997E-05
190	9017	782887	0.1329E-06	0.4622E-04	0.5166E-03	0.5628E-03	0.4057E-05
190	9017	777887	0.1739E-06	0.4798E-04	0.5143E-03	0.5622E-03	0.3970E-05
190	9017	772887	0.1802E-06	0.4933E-04	0.5267E-03	0.5760E-03	0.4083E-05
190	9017	767887	0.1676E-06	0.5029E-04	0.5469E-03	0.5972E-03	0.4286E-05
190	9017	762887	0.1699E-06	0.5160E-04	0.5634E-03	0.6150E-03	0.4435E-05
190	9017	757887	0.1957E-06	0.5380E-04	0.5722E-03	0.6260E-03	0.4501E-05
190	9017	752887	0.2071E-06	0.5550E-04	0.5869E-03	0.6424E-03	0.4622E-05
190	9017	747887	0.2316E-06	0.5802E-04	0.6037E-03	0.6618E-03	0.4727E-05
190	8836	743046	0.2274E-06	0.5967E-04	0.6261E-03	0.6857E-03	0.4917E-05
190	7490	739197	0.2465E-06	0.6966E-04	0.5967E-03	0.6663E-03	0.4938E-05
191	8982	701934	0.3522E-06	0.9400E-04	0.7592E-03	0.8532E-03	0.6325E-05
191	9017	697887	0.3943E-06	0.9816E-04	0.7760E-03	0.8741E-03	0.6432E-05
191	9017	692887	0.3908E-06	0.9930E-04	0.7857E-03	0.8850E-03	0.6613E-05
191	9017	687887	0.4166E-06	0.1033E-03	0.8106E-03	0.9139E-03	0.6832E-05
191	9017	682887	0.4432E-06	0.1080E-03	0.8428E-03	0.9508E-03	0.7100E-05
191	9017	677887	0.5676E-06	0.1150E-03	0.8507E-03	0.9657E-03	0.7064E-05
191	9017	672887	0.8372E-06	-0.8057E-03	0.8844E-03	0.7872E-04	0.7394E-05
191	9017	667887	0.1107E-05	-0.1039E-02	0.9135E-03	-0.1259E-03	0.7414E-05
191	9017	662887	0.1137E-05	-0.1010E-02	0.9222E-03	-0.8800E-04	0.7593E-05
191	9017	657887	0.1096E-05	-0.9259E-03	0.9725E-03	0.4663E-04	0.8158E-05
191	9083	654534	0.1212E-05	-0.9838E-03	0.9743E-03	-0.9465E-05	0.8163E-05
162	10368	401463	0.3270E-04	-0.4844E-04	0.2428E-02	0.2380E-02	0.2285E-04
159	8258	397105	0.3095E-04	-0.6057E-03	0.2283E-02	0.1678E-02	0.2232E-04
162	9920	398644	0.3224E-04	-0.6740E-03	0.2385E-02	0.1711E-02	0.2329E-04
159	9017	392887	0.3129E-04	-0.6334E-04	0.2240E-02	0.2176E-02	0.2195E-04
159	9439	388410	0.3245E-04	0.3317E-03	0.2175E-02	0.2507E-02	0.2247E-04
159	11165	383841	0.3309E-04	0.1654E-02	0.2466E-02	0.4120E-02	0.2022E-04
190	15953	820155	0.5243E-07	0.3702E-04	0.4442E-03	0.4812E-03	0.3448E-05
190	15028	814864	0.5466E-07	0.3745E-04	0.4465E-03	0.4839E-03	0.3506E-05
190	14334	810143	0.5973E-07	0.3900E-04	0.4626E-03	0.5016E-03	0.3625E-05
190	13690	805277	0.6945E-07	0.3945E-04	0.4800E-03	0.5195E-03	0.3761E-05
190	13347	800387	0.8337E-07	0.4115E-04	0.4902E-03	0.5313E-03	0.3832E-05
190	13347	795387	0.1036E-06	0.4228E-04	0.4890E-03	0.5313E-03	0.3835E-05
190	13347	790387	0.1110E-06	0.4384E-04	0.5032E-03	0.5470E-03	0.3948E-05
190	13347	785387	0.1137E-06	0.4500E-04	0.5143E-03	0.5593E-03	0.4063E-05
190	13347	780387	0.1251E-06	0.4651E-04	0.5274E-03	0.5739E-03	0.4121E-05
190	13347	775387	0.1836E-06	0.5003E-04	0.5343E-03	0.5843E-03	0.4098E-05
190	13347	770387	0.1947E-06	0.5164E-04	0.5486E-03	0.6003E-03	0.4215E-05
190	13347	765387	0.1820E-06	0.5185E-04	0.5583E-03	0.6101E-03	0.4364E-05
190	13347	760387	0.1877E-06	0.5358E-04	0.5757E-03	0.6293E-03	0.4513E-05
190	13347	755387	0.2472E-06	0.5779E-04	0.5921E-03	0.6499E-03	0.4550E-05
190	13347	750387	0.2628E-06	0.5999E-04	0.6110E-03	0.6710E-03	0.4687E-05
190	12671	746041	0.2724E-06	0.6172E-04	0.6259E-03	0.6876E-03	0.4799E-05
191	13175	702963	0.3550E-06	0.9533E-04	0.7739E-03	0.8693E-03	0.6412E-05
191	13347	700387	0.3487E-06	0.9576E-04	0.7751E-03	0.8708E-03	0.6485E-05
191	13347	695387	0.3748E-06	0.9969E-04	0.8015E-03	0.9012E-03	0.6707E-05
191	13347	690387	0.3970E-06	0.1035E-03	0.8267E-03	0.9302E-03	0.6934E-05
191	13347	685387	0.4603E-06	0.1105E-03	0.8629E-03	0.9734E-03	0.7162E-05
191	13347	680387	0.5183E-06	0.1144E-03	0.8687E-03	0.9831E-03	0.7231E-05
191	13347	675387	0.6031E-06	0.1214E-03	0.8963E-03	0.1018E-02	0.7390E-05
191	13347	670387	0.9164E-06	-0.8566E-03	0.9305E-03	0.7393E-04	0.7672E-05
191	13347	665387	0.1161E-05	-0.1057E-02	0.9416E-03	-0.1151E-03	0.7634E-05
191	13347	660387	0.1313E-05	-0.1151E-02	0.9528E-03	-0.1985E-03	0.7693E-05
191	13357	655652	0.1182E-05	-0.9822E-03	0.1021E-02	0.3921E-04	0.8477E-05
162	14230	404300	0.3491E-04	-0.1774E-03	0.2562E-02	0.2384E-02	0.2187E-04
162	13347	400387	0.3497E-04	0.1686E-03	0.2520E-02	0.2689E-02	0.2274E-04
159	13114	394093	0.3606E-04	0.7338E-03	0.2391E-02	0.3124E-02	0.2192E-04
162	13505	396267	0.3598E-04	0.5356E-03	0.2417E-02	0.2952E-02	0.2234E-04
159	13347	390387	0.3486E-04	0.1173E-02	0.2326E-02	0.3500E-02	0.2264E-04
159	13347	385387	0.3515E-04	0.1554E-02	0.2567E-02	0.4120E-02	0.1993E-04
159	13650	381070	0.3441E-04	0.1874E-02	0.2507E-02	0.4381E-02	0.2001E-04
169	15206	379836	0.3493E-04	0.2095E-02	0.2526E-02	0.4621E-02	0.2076E-04
188	14704	378110	0.3312E-04	0.2355E-02	0.2498E-02	0.4853E-02	0.2151E-04
169	14115	377876	0.3143E-04	0.3927E-02	0.2480E-02	0.6407E-02	0.2179E-04
187	14841	375339	0.3123E-04	0.5641E-02	0.2394E-02	0.8035E-02	0.2028E-04
188	14673	377099	0.3142E-04	0.3933E-02	0.2469E-02	0.6401E-02	0.2187E-04
190	19588	832293	0.1049E-06	0.3687E-04	0.4074E-03	0.4442E-03	0.3048E-05
190	18902	827592	0.1175E-06	0.3808E-04	0.4151E-03	0.4532E-03	0.3094E-05
190	18231	822719	0.6564E-07	0.3699E-04	0.4353E-03	0.4723E-03	0.3352E-05
190	17726	817881	0.6915E-07	0.3810E-04	0.4463E-03	0.4844E-03	0.3443E-05
190	17677	812887	0.7612E-07	0.3984E-04	0.4629E-03	0.5028E-03	0.3563E-05
190	17677	807887	0.8361E-07	0.4071E-04	0.4662E-03	0.5069E-03	0.3622E-05
190	17677	802887	0.1036E-06	0.4268E-04	0.4765E-03	0.5192E-03	0.3682E-05
190	17677	797887	0.1270E-06	0.4378E-04	0.4944E-03	0.5382E-03	0.3798E-05
190	17677	792887	0.1405E-06	0.4537E-04	0.5050E-03	0.5503E-03	0.3876E-05
190	17677	787887	0.1432E-06	0.4650E-04	0.5159E-03	0.5624E-03	0.3989E-05
190	17677	782887	0.1554E-06	0.4816E-04	0.5299E-03	0.5781E-03	0.4051E-05
190	17677	777887	0.2124E-06	0.5093E-04	0.5274E-03	0.5784E-03	0.3988E-05
190	17677	772887	0.2236E-06	0.5246E-04	0.5404E-03	0.5928E-03	0.4095E-05
190	17677	767887	0.2139E-06	0.5360E-04	0.5616E-03	0.6152E-03	0.4297E-05
190	17677	762887	0.1808E-06	0.5393E-04	0.5855E-03	0.6394E-03	0.4560E-05
190	17677	757887	0.2131E-06	0.5704E-04	0.6051E-03	0.6621E-03	0.4667E-05
190	17621	752950	0.2643E-06	0.6064E-04	0.6191E-03	0.6798E-03	0.4705E-05
190	16337	749049	0.2635E-06	0.6077E-04	0.6195E-03	0.6803E-03	0.4757E-05
191	17612	701776	0.3617E-06	0.9876E-04	0.7975E-03	0.8963E-03	0.6591E-05
191	17625	697887	0.4015E-06	0.1021E-03	0.8146E-03	0.9167E-03	0.6706E-05
191	17586	692888	0.4074E-06	0.1054E-03	0.8445E-03	0.9498E-03	0.6990E-05
191	17538	687890	0.4572E-06	0.1108E-03	0.8707E-03	0.9815E-03	0.7182E-05
191	17481	682893	0.4798E-06	0.1141E-03	0.8860E-03	0.1000E-02	0.7368E-05
191	17424	677894	0.6724E-06	0.1285E-03	0.9322E-03	0.1061E-02	0.7469E-05
191	17369	672897	0.9289E-06	-0.8528E-03	0.9471E-03	0.9430E-04	0.7718E-05
191	17309	667900	0.1139E-05	-0.1010E-02	0.9508E-03	-0.5917E-04	0.7652E-05
191	17245	662902	0.1193E-05	-0.1009E-02	0.9830E-03	-0.2558E-04	0.7949E-05
191	17180	657902	0.1288E-05	-0.1042E-02	0.1015E-02	-0.2735E-04	0.8231E-05
191	17257	654361	0.1228E-05	-0.9431E-03	0.1035E-02	0.9204E-04	0.8606E-05
162	19208	410811	0.3700E-04	-0.4403E-03	0.2835E-02	0.2395E-02	0.2296E-04
162	18195	407429	0.3820E-04	-0.2391E-03	0.2779E-02	0.2539E-02	0.2255E-04
162	17677	402887	0.3839E-04	0.1671E-03	0.2715E-02	0.2882E-02	0.2268E-04
162	17675	397888	0.3944E-04	0.6823E-03	0.2620E-02	0.3302E-02	0.2258E-04
159	17107	392827	0.3976E-04	0.1104E-02	0.2493E-02	0.3597E-02	0.2123E-04
162	17677	395108	0.3994E-04	0.8661E-03	0.2576E-02	0.3442E-02	0.2148E-04
169	19331	392307	0.3862E-04	0.1411E-02	0.2583E-02	0.3994E-02	0.2147E-04
159	16397	388266	0.3704E-04	0.1456E-02	0.2731E-02	0.4187E-02	0.2032E-04
169	18544	387630	0.3830E-04	0.1631E-02	0.2839E-02	0.4470E-02	0.1980E-04
159	15584	383578	0.3658E-04	0.1741E-02	0.2634E-02	0.4375E-02	0.1920E-04
169	17869	382823	0.3843E-04	0.1882E-02	0.2722E-02	0.4604E-02	0.1942E-04
169	17475	379724	0.3469E-04	0.3801E-02	0.2598E-02	0.6399E-02	0.2070E-04
188	15028	377977	0.3237E-04	0.5755E-02	0.2492E-02	0.8247E-02	0.2204E-04
190	22365	834942	0.1039E-06	0.3696E-04	0.4100E-03	0.4470E-03	0.3042E-05
190	22007	830387	0.1093E-06	0.3809E-04	0.4198E-03	0.4579E-03	0.3119E-05
190	22007	825387	0.1218E-06	0.3885E-04	0.4212E-03	0.4601E-03	0.3142E-05
190	22007	820387	0.1091E-06	0.3947E-04	0.4365E-03	0.4759E-03	0.3291E-05
190	22007	815387	0.1060E-06	0.4046E-04	0.4499E-03	0.4904E-03	0.3416E-05
190	22007	810387	0.1154E-06	0.4238E-04	0.4668E-03	0.5092E-03	0.3537E-05
190	22007	805387	0.1168E-06	0.4358E-04	0.4795E-03	0.5231E-03	0.3651E-05
190	22007	800387	0.1738E-06	0.4677E-04	0.4812E-03	0.5280E-03	0.3592E-05
190	22007	795387	0.2040E-06	0.4907E-04	0.4894E-03	0.5385E-03	0.3628E-05
190	22007	790387	0.2211E-06	0.4995E-04	0.5104E-03	0.5604E-03	0.3783E-05
190	22007	785387	0.1565E-06	0.4747E-04	0.5197E-03	0.5672E-03	0.3977E-05
190	22007	780387	0.1780E-06	0.5018E-04	0.5397E-03	0.5899E-03	0.4102E-05
190	22007	775387	0.2392E-06	0.5363E-04	0.5454E-03	0.5990E-03	0.4073E-05
190	22007	770387	0.2539E-06	0.5562E-04	0.5625E-03	0.6181E-03	0.4197E-05
190	22007	765387	0.2747E-06	0.5810E-04	0.5807E-03	0.6388E-03	0.4323E-05
190	22007	760387	0.2694E-06	0.5923E-04	0.5985E-03	0.6577E-03	0.4493E-05
190	21473	755873	0.2699E-06	0.6050E-04	0.6126E-03	0.6732E-03	0.4632E-05
190	20530	752740	0.2844E-06	0.6211E-04	0.6228E-03	0.6849E-03	0.4694E-05
191	19809	700455	0.4698E-06	0.9309E-04	0.8522E-03	0.9453E-03	0.6588E-05
191	19696	695445	0.4243E-06	0.1052E-03	0.8314E-03	0.9366E-03	0.6829E-05
191	19583	690434	0.4494E-06	0.1095E-03	0.8617E-03	0.9712E-03	0.7092E-05
191	19470	685422	0.6982E-06	0.1246E-03	0.8896E-03	0.1014E-02	0.6970E-05
191	19357	680408	0.7684E-06	0.1285E-03	0.8941E-03	0.1023E-02	0.7018E-05
191	19271	675398	0.7867E-06	0.1333E-03	0.9288E-03	0.1062E-02	0.7336E-05
191	19186	670392	0.1143E-05	-0.1067E-02	0.9551E-03	-0.1119E-03	0.7598E-05
162	23263	414250	0.3927E-04	-0.6581E-03	0.3033E-02	0.2375E-02	0.2213E-04
162	22028	410359	0.4015E-04	-0.3080E-03	0.2973E-02	0.2665E-02	0.2295E-04
162	22007	405387	0.4125E-04	0.2267E-03	0.2930E-02	0.3157E-02	0.2247E-04
105	24197	399263	0.4055E-04	0.6674E-02	0.2943E-02	0.9617E-02	0.2228E-04
162	21932	400503	0.4349E-04	0.7628E-03	0.2855E-02	0.3618E-02	0.2294E-04
