x	y	tot_dep
139319	687311	0.53466
139375	529203	2.3198
139610	382224	5.2188
139611	396442	7.532
139818	596255	1.03716
140240	515755	2.8749
140286	556432	1.55888
140331	480398	4.7758
140400	479605	6.3218
140458	390426	3.5598
140490	410654	5.215
140503	390674	3.5701
140732	388367	3.7197
141046	597808	1.4256
141554	402199	4.8023
141883	647655	0.67767
141908	408215	6.0406
141968	406661	5.4365
142172	492198	4.0426
142261	597301	1.4841
142589	480386	5.3901
142598	601484	0.98761
142651	650571	0.66585
142705	561044	1.48049
142722	381788	3.793
142770	655394	0.64364
142800	660394	0.62115
142831	491155	6.0998
142831	665394	0.60069
142861	670394	0.58117
142891	675393	0.58664
142920	680392	0.5674
142948	685391	0.54918
143008	396804	5.5106
143221	531043	2.2003
143224	689923	0.53381
143241	495404	3.6808
143250	500387	3.3561
143250	505387	3.0994
143250	510387	2.8757
143250	535387	2.0533
143250	540387	1.8919
143250	545387	1.7717
143250	550387	1.6716
143250	555387	1.5794
143250	565387	1.41558
143250	570387	1.34356
143250	575387	1.28059
143250	580387	1.21907
143250	585387	1.15813
143250	590387	1.10135
143319	595085	1.05251
143349	515229	2.6984
143488	604903	0.95548
143686	599806	2.0948
143799	410597	5.1599
143842	599001	2.2072
143981	398794	6.1296
144230	559284	1.51598
144376	383964	3.3426
144559	376781	3.4046
144708	672887	0.57544
144748	677889	0.58127
144789	682890	0.56215
144829	687892	0.54421
144869	692795	0.5275
145016	399016	6.4612
145162	519592	2.5658
145359	396588	5.0175
145510	425789	5.3183
145594	598994	1.6186
146048	386785	4.1818
146255	599928	1.3698
146359	494707	3.8859
146492	410863	6.989
146541	395200	5.1628
146733	563922	1.45762
146786	397789	3.9485
147022	383075	3.8401
147413	603568	0.98979
147537	497955	3.3585
147558	426175	5.1961
147581	502887	3.1152
147581	507887	2.8982
147581	512887	2.712
147581	517887	2.5634
147581	532887	2.0999
147581	537887	1.9566
147581	542887	1.8382
147581	547887	1.7334
147581	552887	1.6409
147581	557887	1.557
147581	567887	1.40928
147581	572887	1.34336
147581	577887	1.28206
147581	582887	1.21991
147581	587887	1.15778
147581	592887	1.09658
147651	379380	3.7563
147741	521423	2.5207
147754	597075	1.04922
